source,target,creator,status,created_time,confirmed_time
10033,10069,10054,3,2016-11-01 11:45:32.639573,2016-11-09 01:49:45.866941
10054,10042,10054,3,2016-11-01 11:47:19.670933,2016-11-07 15:26:24.483464
10054,10042,10076,3,2016-11-01 12:07:56.035889,2016-11-07 15:26:24.496989
10037,10080,10076,3,2016-11-01 12:07:56.035889,2016-11-08 10:26:22.121845
10076,10052,10065,3,2016-11-01 11:52:17.722855,2016-11-09 01:48:02.613538
10124,10042,10076,3,2016-11-01 11:44:58.180741,2016-11-07 15:27:31.191428
10134,10042,10076,2,2016-11-01 11:44:58.180741,2016-11-07 15:27:40.769315
10042,10134,10054,1,2016-11-01 11:47:19.670933,2016-11-07 15:27:40.779917
10042,10045,10065,1,2016-11-01 11:54:50.075121,2016-11-07 15:27:59.912516
10045,10042,10076,2,2016-11-01 12:07:56.035889,2016-11-07 15:27:59.922308
10114,10042,10076,3,2016-11-01 11:44:58.180741,2016-11-07 15:28:06.859515
10080,10043,10076,3,2016-11-01 12:07:56.035889,2016-11-08 10:50:11.864475
10127,10042,10076,3,2016-11-01 12:07:56.035889,2016-11-07 15:28:21.608626
10125,10080,10076,3,2016-11-01 12:07:56.035889,2016-11-08 02:06:29.977574
10076,10050,10065,3,2016-11-01 11:50:39.582049,2016-11-09 01:48:33.268503
10052,10042,10076,3,2016-11-01 11:44:58.180741,2016-11-08 10:36:09.744922
10069,10184,10111,-12,2016-11-01 12:00:02.299227,2016-11-09 01:53:52.032788
10087,10080,10076,3,2016-11-01 12:07:56.035889,2016-11-09 04:45:37.904077
10076,10087,10054,-3,2016-11-01 11:48:51.210197,2016-11-09 07:41:23.633780
10084,10080,10076,-3,2016-11-01 12:07:56.035889,2016-11-09 12:16:17.657018
10088,10091,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:47:15.752797
10080,10083,10137,3,2016-11-01 12:12:20.799072,2016-11-07 12:32:32.959151
10078,10088,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:48:36.331447
10087,10091,10137,-12,2016-11-01 12:12:20.799072,2016-11-09 07:40:59.854739
10029,10091,10137,3,2016-11-01 12:12:20.799072,2016-11-09 02:00:19.015035
10156,10075,10137,3,2016-11-01 12:12:20.799072,2016-11-07 13:36:20.617081
10055,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 02:00:31.627381
10078,10080,10137,3,2016-11-01 12:12:20.799072,2016-11-07 12:32:36.172302
10087,10075,10137,-12,2016-11-01 12:12:20.799072,2016-11-09 07:40:26.546472
10086,10178,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:41.566514
10091,10055,10137,3,2016-11-01 12:12:20.799072,2016-11-07 10:51:36.799395
10078,10055,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:13:38.037838
10053,10156,10137,3,2016-11-01 12:12:20.799072,2016-11-07 05:01:53.508231
10086,10156,10137,3,2016-11-01 12:12:20.799072,2016-11-07 12:41:31.754942
10086,10049,10137,3,2016-11-01 12:12:20.799072,2016-11-09 12:04:13.403065
10075,10178,10137,-12,2016-11-01 12:12:20.799072,2016-11-09 04:36:41.579422
10145,10105,10121,3,2016-11-01 12:18:07.834560,2016-11-07 14:51:13.678858
10056,10083,10137,3,2016-11-01 12:12:20.799072,2016-11-07 01:45:22.320447
10087,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:46:17.077069
10178,10080,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:30.040691
10181,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 02:00:34.056534
10091,10181,10137,3,2016-11-01 12:12:20.799072,2016-11-07 10:51:48.085417
10178,10091,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:41.592303
10135,10026,10137,1,2016-11-01 12:12:20.799072,2016-11-07 01:46:17.900457
10029,10083,10137,3,2016-11-01 12:12:20.799072,2016-11-09 02:00:21.769630
10178,10088,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:47:15.799589
10135,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 01:58:05.074089
10105,10120,10121,3,2016-11-01 12:18:07.834560,2016-11-09 01:48:02.160121
10080,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 01:58:12.189190
10135,10056,10137,-3,2016-11-01 12:12:20.799072,2016-11-07 01:53:21.923607
10083,10075,10137,3,2016-11-01 12:12:20.799072,2016-11-07 13:36:13.948217
10156,10083,10137,-21,2016-11-01 12:12:20.799072,2016-11-07 02:14:33.527483
10056,10091,10137,3,2016-11-01 12:12:20.799072,2016-11-07 10:51:29.143547
10135,10086,10137,-3,2016-11-01 12:12:20.799072,2016-11-07 01:55:06.903516
10135,10083,10137,-3,2016-11-01 12:12:20.799072,2016-11-07 01:56:18.324617
10086,10088,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:47:15.723470
10055,10087,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:44:22.065197
10055,10075,10137,3,2016-11-01 12:12:20.799072,2016-11-07 13:37:41.077386
10053,10055,10137,3,2016-11-01 12:12:20.799072,2016-11-07 05:01:35.708773
10088,10083,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:49:47.877590
10135,10087,10137,-3,2016-11-01 12:12:20.799072,2016-11-09 07:40:52.123560
10088,10075,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:48:39.817014
10075,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 01:59:00.378950
10086,10056,10137,3,2016-11-01 12:12:20.799072,2016-11-07 12:41:31.772390
10056,10088,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:47:15.811476
10135,10178,10137,-12,2016-11-01 12:12:20.799072,2016-11-09 04:36:54.826383
10053,10056,10137,3,2016-11-01 12:12:20.799072,2016-11-07 05:01:50.573742
10080,10181,10137,-12,2016-11-01 12:12:20.799072,2016-11-07 12:28:53.163205
10053,10087,10137,-21,2016-11-01 12:12:20.799072,2016-11-09 07:41:14.627965
10078,10075,10137,3,2016-11-01 12:12:20.799072,2016-11-07 13:37:49.425656
10056,10075,10137,-21,2016-11-01 12:12:20.799072,2016-11-07 13:36:28.636040
10087,10083,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:45:56.706367
10080,10091,10137,-12,2016-11-01 12:12:20.799072,2016-11-07 12:29:36.544944
10156,10087,10137,-21,2016-11-01 12:12:20.799072,2016-11-09 07:41:11.947633
10178,10056,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:41.554287
10056,10055,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:13:38.010715
10055,10083,10137,-21,2016-11-01 12:12:20.799072,2016-11-07 02:13:38.153520
10086,10091,10137,-12,2016-11-01 12:12:20.799072,2016-11-07 10:51:26.550509
10087,10181,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:46:36.795291
10088,10181,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:47:15.774294
10135,10055,10137,-12,2016-11-01 12:12:20.799072,2016-11-07 02:13:53.716428
10181,10053,10137,3,2016-11-01 12:12:20.799072,2016-11-07 05:01:55.047604
10135,10156,10137,-12,2016-11-01 12:12:20.799072,2016-11-07 02:13:58.761038
10178,10053,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:41.528725
10078,10156,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:15:04.445065
10055,10156,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:15:19.583852
10130,10042,10076,1,2016-11-01 12:07:56.035889,2016-11-07 02:22:36.833263
10029,10053,10137,-12,2016-11-01 12:12:20.799072,2016-11-09 02:00:36.822938
10087,10056,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:47:05.503896
10029,10088,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:47:15.737824
10178,10156,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:41.515932
10078,10181,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:51:58.406405
10135,10088,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:47:15.787596
10181,10083,10137,-21,2016-11-01 12:12:20.799072,2016-11-07 02:52:14.448067
10055,10181,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:52:48.569652
10178,10055,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:41.542198
10135,10053,10137,3,2016-11-01 12:12:20.799072,2016-11-07 05:01:35.783284
10053,10088,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:47:15.708411
10178,10087,10137,-21,2016-11-01 12:12:20.799072,2016-11-09 07:41:18.329115
10078,10053,10137,3,2016-11-01 12:12:20.799072,2016-11-07 05:01:35.843327
10080,10035,10076,3,2016-11-01 12:07:56.035889,2016-11-08 12:29:13.827965
10123,10129,10121,-3,2016-11-01 12:18:07.834560,2016-11-08 15:19:08.644251
10135,10113,10121,3,2016-11-01 12:18:07.834560,2016-11-09 01:48:02.698707
10135,10080,10137,-12,2016-11-01 12:12:20.799072,2016-11-07 12:32:04.321416
10178,10078,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:41.603659
10083,10091,10137,-12,2016-11-01 12:12:20.799072,2016-11-07 10:51:02.790652
10053,10091,10137,3,2016-11-01 12:12:20.799072,2016-11-07 10:51:22.142582
10088,10087,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:47:15.763752
10156,10091,10137,3,2016-11-01 12:12:20.799072,2016-11-07 10:51:45.983117
10181,10075,10137,3,2016-11-01 12:12:20.799072,2016-11-07 13:39:21.179753
10056,10080,10137,3,2016-11-01 12:12:20.799072,2016-11-07 12:32:29.892996
10156,10080,10137,3,2016-11-01 12:12:20.799072,2016-11-07 12:32:45.999956
10144,10145,10121,3,2016-11-01 12:18:07.834560,2016-11-08 12:53:19.008356
10078,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 01:58:19.066710
10107,10080,10076,3,2016-11-01 12:10:20.067159,2016-11-09 01:38:50.772316
10087,10078,10137,3,2016-11-01 12:12:20.799072,2016-11-09 02:28:22.812681
10086,10083,10137,3,2016-11-01 12:12:20.799072,2016-11-07 12:40:03.863515
10056,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 01:59:57.836491
10086,10181,10137,3,2016-11-01 12:12:20.799072,2016-11-07 12:41:31.879026
10086,10080,10137,3,2016-11-01 12:12:20.799072,2016-11-07 12:41:44.230320
10088,10080,10137,3,2016-11-01 12:12:20.799072,2016-11-09 11:48:52.277685
10075,10086,10137,3,2016-11-01 12:12:20.799072,2016-11-07 13:36:46.520464
10135,10075,10137,-12,2016-11-01 12:12:20.799072,2016-11-07 13:39:41.227351
10116,10106,10121,1,2016-11-01 12:18:07.834560,2016-11-07 15:21:31.961827
10116,10130,10121,-1,2016-11-01 12:18:07.834560,2016-11-07 15:22:16.404034
10111,10161,10137,3,2016-11-01 12:12:20.799072,2016-11-08 09:47:04.787941
10086,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 01:59:10.637431
10086,10087,10137,3,2016-11-01 12:12:20.799072,2016-11-09 02:22:40.598956
10178,10083,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:30.027614
10178,10029,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:36:41.503604
10087,10080,10137,3,2016-11-01 12:12:20.799072,2016-11-09 04:45:37.920394
10134,10132,10121,2,2016-11-01 12:30:22.067853,2016-11-09 12:40:44.083728
10036,10079,10076,3,2016-11-01 12:18:57.309182,2016-11-09 12:42:02.948940
10068,10062,10058,3,2016-11-01 12:38:17.358974,2016-11-09 13:43:02.813306
10066,10068,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:13:44.869508
10068,10092,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:13:44.912003
10085,10068,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:13:44.925967
10068,10060,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:13:57.171230
10068,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-09 14:13:57.182164
10143,10138,10121,0,2016-11-01 12:24:19.725065,None
10132,10085,10121,0,2016-11-01 12:30:22.067853,None
10131,10118,10121,1,2016-11-01 12:24:19.725065,2016-11-07 01:44:24.408655
10132,10118,10121,3,2016-11-01 12:24:19.725065,2016-11-09 12:39:15.139932
10135,10143,10121,1,2016-11-01 12:18:07.834560,2016-11-07 01:46:35.997650
10034,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-07 08:24:13.357677
10132,10131,10121,3,2016-11-01 12:24:19.725065,2016-11-09 12:39:05.107951
10142,10135,10121,2,2016-11-01 12:18:07.834560,2016-11-07 01:47:58.756262
10144,10120,10121,3,2016-11-01 12:18:07.834560,2016-11-09 01:48:19.914004
10138,10135,10121,2,2016-11-01 12:18:07.834560,2016-11-07 01:48:19.230018
10113,10124,10121,3,2016-11-01 12:24:19.725065,2016-11-09 01:48:31.815704
10132,10119,10121,3,2016-11-01 12:30:22.067853,2016-11-09 12:38:43.852696
10144,10119,10121,3,2016-11-01 12:18:07.834560,2016-11-08 12:53:53.703132
10129,10132,10121,3,2016-11-01 12:30:22.067853,2016-11-09 12:38:50.991370
10116,10144,10121,-3,2016-11-01 12:24:19.725065,2016-11-08 12:54:54.290227
10118,10135,10121,3,2016-11-01 12:24:19.725065,2016-11-07 01:50:02.291553
10113,10142,10121,1,2016-11-01 12:24:19.725065,2016-11-09 01:48:46.682670
10135,10124,10121,3,2016-11-01 12:18:07.834560,2016-11-07 01:50:46.575434
10057,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:36:37.747014
10060,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-09 08:10:39.422883
10079,10065,10076,3,2016-11-01 12:18:57.309182,2016-11-07 03:53:42.661758
10057,10062,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:36:15.868750
10057,10073,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:36:44.233096
10034,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-07 01:52:32.345940
10034,10061,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:13:25.147540
10060,10061,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:12:53.726063
10132,10143,10121,1,2016-11-01 12:30:22.067853,2016-11-09 12:38:51.007207
10072,10034,10058,2,2016-11-01 12:38:17.358974,2016-11-07 01:52:56.334454
10085,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-07 01:53:01.678923
10057,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:36:12.812020
10120,10135,10121,3,2016-11-01 12:18:07.834560,2016-11-09 01:48:23.591601
10079,10037,10076,3,2016-11-01 12:35:03.359533,2016-11-08 10:24:56.277263
10043,10060,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:11:12.483618
10072,10059,10058,2,2016-11-01 12:38:17.358974,2016-11-09 08:18:40.542111
10080,10078,10121,3,2016-11-01 12:24:19.725065,2016-11-07 12:32:36.183150
10134,10135,10121,2,2016-11-01 12:30:22.067853,2016-11-07 01:56:28.560797
10118,10123,10121,2,2016-11-01 12:24:19.725065,2016-11-08 15:24:13.450223
10132,10105,10121,3,2016-11-01 12:30:22.067853,2016-11-09 12:38:43.823210
10064,10144,10121,-2,2016-11-01 12:24:19.725065,2016-11-08 12:54:55.091750
10080,10106,10121,-12,2016-11-01 12:24:19.725065,2016-11-07 12:33:18.865331
10078,10138,10121,1,2016-11-01 12:24:19.725065,2016-11-07 02:10:45.790245
10129,10106,10121,3,2016-11-01 12:18:07.834560,2016-11-07 02:50:42.647065
10071,10043,10058,3,2016-11-01 12:38:17.358974,2016-11-08 10:50:01.755163
10048,10092,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:17:10.888027
10062,10170,10058,3,2016-11-01 12:38:17.358974,2016-11-07 14:40:19.725691
10082,10085,10058,3,2016-11-01 12:38:17.358974,2016-11-08 12:57:16.074697
10060,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:08:33.801373
10079,10149,10076,1,2016-11-01 12:18:57.309182,2016-11-07 02:19:29.152659
10147,10079,10076,3,2016-11-01 12:18:57.309182,2016-11-09 03:55:03.153844
10129,10130,10121,-12,2016-11-01 12:18:07.834560,2016-11-07 02:28:05.659324
10092,10039,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:16:59.026293
10039,10034,10058,3,2016-11-01 12:38:17.358974,2016-11-08 01:32:52.592323
10073,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-07 06:48:13.614764
10050,10079,10076,3,2016-11-01 12:18:57.309182,2016-11-07 12:56:42.950486
10135,10106,10121,3,2016-11-01 12:24:19.725065,2016-11-07 02:50:33.410413
10116,10123,10121,-21,2016-11-01 12:24:19.725065,2016-11-08 15:25:50.975767
10130,10106,10121,3,2016-11-01 12:18:07.834560,2016-11-07 02:50:42.631097
10061,10039,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:13:10.081352
10043,10031,10058,1,2016-11-01 12:38:17.358974,2016-11-08 10:50:11.853720
10114,10132,10121,3,2016-11-01 12:30:22.067853,2016-11-09 12:38:43.805291
10067,10071,10058,2,2016-11-01 12:38:17.358974,2016-11-07 04:07:09.534674
10034,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-07 04:07:53.622729
10038,10079,10076,3,2016-11-01 12:18:57.309182,2016-11-07 04:56:17.685496
10034,10066,10058,3,2016-11-01 12:38:17.358974,2016-11-07 05:55:47.265494
10043,10034,10058,3,2016-11-01 12:38:17.358974,2016-11-08 10:50:11.781594
10085,10066,10058,3,2016-11-01 12:38:17.358974,2016-11-07 05:57:24.839131
10073,10170,10058,3,2016-11-01 12:38:17.358974,2016-11-07 06:47:28.058846
10132,10106,10121,3,2016-11-01 12:24:19.725065,2016-11-09 12:39:15.155518
10085,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-07 08:23:47.078224
10085,10060,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:08:48.646233
10071,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-07 08:25:21.249541
10113,10119,10121,3,2016-11-01 12:24:19.725065,2016-11-09 01:48:18.099515
10132,10113,10121,3,2016-11-01 12:30:22.067853,2016-11-09 12:38:43.836534
10085,10059,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:18:37.931918
10127,10135,10121,3,2016-11-01 12:18:07.834560,2016-11-07 11:10:51.668039
10080,10135,10121,-21,2016-11-01 12:24:19.725065,2016-11-07 12:32:04.339632
10034,10062,10058,3,2016-11-01 12:38:17.358974,2016-11-07 14:43:05.649607
10132,10078,10121,3,2016-11-01 12:24:19.725065,2016-11-09 12:39:05.090837
10135,10145,10121,3,2016-11-01 12:18:07.834560,2016-11-07 14:51:13.690608
10106,10112,10121,3,2016-11-01 12:18:07.834560,2016-11-09 01:43:18.189250
10116,10114,10121,3,2016-11-01 12:30:22.067853,2016-11-07 15:21:31.944485
10116,10142,10121,-1,2016-11-01 12:24:19.725065,2016-11-07 15:22:13.838079
10170,10081,10058,3,2016-11-01 12:38:17.358974,2016-11-07 16:00:22.142761
10066,10092,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:17:05.471724
10105,10119,10121,3,2016-11-01 12:18:07.834560,2016-11-08 01:52:20.625419
10145,10119,10121,3,2016-11-01 12:18:07.834560,2016-11-08 01:52:34.980447
10135,10119,10121,3,2016-11-01 12:18:07.834560,2016-11-08 01:52:52.215307
10132,10127,10121,3,2016-11-01 12:30:22.067853,2016-11-09 12:38:50.977925
10031,10034,10058,3,2016-11-01 12:38:17.358974,2016-11-08 05:12:40.988524
10043,10032,10058,3,2016-11-01 12:38:17.358974,2016-11-08 10:50:11.842614
10030,10034,10058,3,2016-11-01 12:38:17.358974,2016-11-08 12:20:04.674908
10135,10144,10121,3,2016-11-01 12:18:07.834560,2016-11-08 12:53:37.369207
10043,10082,10058,3,2016-11-01 12:38:17.358974,2016-11-08 12:57:16.056984
10119,10120,10121,3,2016-11-01 12:18:07.834560,2016-11-09 01:47:10.494409
10113,10120,10121,3,2016-11-01 12:24:19.725065,2016-11-09 01:48:56.960668
10148,10079,10076,3,2016-11-01 12:18:57.309182,2016-11-09 02:58:49.119983
10066,10060,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:10:43.942512
10071,10061,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:12:57.191839
10170,10092,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:16:41.146313
10061,10085,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:12:50.579251
10057,10061,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:36:09.658217
10132,10142,10121,1,2016-11-01 12:30:22.067853,2016-11-09 12:38:57.083645
10138,10132,10121,2,2016-11-01 12:30:22.067853,2016-11-09 12:38:57.096418
10059,10068,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:13:44.938946
10068,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:13:57.157690
10073,10068,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:13:57.192790
10043,10068,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:13:57.207542
10064,10068,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:13:57.219436
10072,10068,10058,2,2016-11-01 12:38:17.358974,2016-11-09 14:13:57.231072
10068,10057,10058,3,2016-11-01 12:38:17.358974,2016-11-09 14:14:17.296157
10039,10048,10058,3,2016-11-01 12:38:17.358974,2016-11-08 01:32:59.774252
10170,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-07 04:07:29.222882
10081,10062,10058,3,2016-11-01 12:38:17.358974,2016-11-08 07:32:53.350767
10060,10057,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:36:54.828389
10039,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-08 01:32:52.643297
10066,10059,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:17:31.879623
10070,10092,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:17:41.229242
10081,10059,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:19:18.942672
10081,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-08 07:33:40.211008
10048,10062,10058,3,2016-11-01 12:38:17.358974,2016-11-07 14:42:22.309030
10039,10070,10058,3,2016-11-01 12:38:17.358974,2016-11-09 07:45:25.064944
10085,10034,10058,3,2016-11-01 12:38:17.358974,2016-11-07 01:53:49.330153
10062,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-07 14:40:33.169288
10031,10092,10058,2,2016-11-01 12:38:17.358974,2016-11-09 10:18:01.313617
10081,10061,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:13:04.261807
10085,10072,10058,1,2016-11-01 12:38:17.358974,2016-11-07 02:00:41.291397
10170,10034,10058,3,2016-11-01 12:38:17.358974,2016-11-07 02:29:02.136000
10061,10067,10058,-1,2016-11-01 12:38:17.358974,2016-11-09 12:12:26.564546
10170,10061,10058,-21,2016-11-01 12:38:17.358974,2016-11-09 12:12:17.657285
10060,10034,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:10:23.546286
10066,10039,10058,3,2016-11-01 12:38:17.358974,2016-11-08 01:32:59.861089
10170,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-07 02:30:36.304684
10071,10031,10058,1,2016-11-01 12:38:17.358974,2016-11-07 04:07:33.540476
10170,10072,10058,1,2016-11-01 12:38:17.358974,2016-11-07 02:30:52.621900
10059,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-09 08:18:35.400962
10057,10085,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:37:29.801415
10085,10092,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:17:56.865410
10048,10073,10058,3,2016-11-01 12:38:17.358974,2016-11-07 10:36:16.094567
10170,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-07 08:25:08.900753
10043,10070,10058,3,2016-11-01 12:38:17.358974,2016-11-09 07:43:27.427977
10071,10070,10058,3,2016-11-01 12:38:17.358974,2016-11-09 07:43:14.325888
10085,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-07 04:07:21.495252
10039,10073,10058,3,2016-11-01 12:38:17.358974,2016-11-08 01:32:52.664380
10072,10071,10058,2,2016-11-01 12:38:17.358974,2016-11-07 04:07:49.420145
10092,10060,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:17:02.009377
10066,10170,10058,3,2016-11-01 12:38:17.358974,2016-11-07 05:55:18.600140
10048,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-07 10:36:16.080653
10092,10082,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:17:28.270973
10066,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-07 05:56:23.321932
10066,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-07 05:57:01.808713
10072,10062,10058,2,2016-11-01 12:38:17.358974,2016-11-07 14:43:21.817068
10043,10059,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:18:03.024371
10066,10072,10058,1,2016-11-01 12:38:17.358974,2016-11-07 05:57:43.736053
10059,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:17:39.043435
10057,10059,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:36:05.252236
10043,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-08 10:50:01.837612
10059,10062,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:17:10.237729
10062,10061,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:13:48.241231
10060,10059,10058,3,2016-11-01 12:38:17.358974,2016-11-09 08:17:28.262405
10085,10073,10058,3,2016-11-01 12:38:17.358974,2016-11-07 06:48:46.335912
10061,10043,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:12:47.302334
10030,10061,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:12:43.341946
10170,10039,10058,3,2016-11-01 12:38:17.358974,2016-11-08 01:32:59.742838
10073,10034,10058,3,2016-11-01 12:38:17.358974,2016-11-07 06:49:55.218375
10061,10092,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:15:30.090480
10039,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-08 01:32:59.833335
10039,10081,10058,3,2016-11-01 12:38:17.358974,2016-11-08 07:33:07.127493
10039,10082,10058,3,2016-11-01 12:38:17.358974,2016-11-08 12:57:16.026071
10030,10092,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:16:45.103569
10066,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-07 08:24:54.020372
10072,10064,10058,2,2016-11-01 12:38:17.358974,2016-11-07 08:25:27.903013
10048,10067,10058,1,2016-11-01 12:38:17.358974,2016-11-07 10:36:06.332094
10048,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-07 10:36:06.344504
10085,10081,10058,3,2016-11-01 12:38:17.358974,2016-11-08 07:33:32.056419
10066,10048,10058,3,2016-11-01 12:38:17.358974,2016-11-07 10:36:16.060200
10059,10061,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:13:07.039389
10048,10034,10058,3,2016-11-01 12:38:17.358974,2016-11-07 10:36:27.418335
10071,10092,10058,3,2016-11-01 12:38:17.358974,2016-11-09 10:16:49.291475
10062,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-07 14:42:09.345351
10064,10061,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:14:06.540097
10062,10073,10058,3,2016-11-01 12:38:17.358974,2016-11-07 14:42:58.948002
10066,10062,10058,3,2016-11-01 12:38:17.358974,2016-11-07 14:43:18.117598
10034,10057,10058,3,2016-11-01 12:38:17.358974,2016-11-09 12:36:31.084534
10081,10064,10058,3,2016-11-01 12:38:17.358974,2016-11-08 07:33:02.965911
10062,10071,10058,3,2016-11-01 12:38:17.358974,2016-11-07 14:43:56.522537
